,value,trip_class,origin,number_of_changes,gate,found_at,distance,destination,depart_date,airline,actual
4051,5679.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T15:29:33,0,SKG,2022-10-11,W9,True
4052,7514.0,0,MOW,0.0,OneTwoTrip,2022-02-07T11:45:28,0,HER,2022-10-08,A3,True
4053,6051.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T09:34:43,0,ROM,2022-10-16,W9,True
4054,5889.0,0,MOW,1.0,Kiwi.com,2022-02-08T09:58:19,0,TGD,2022-10-22,W9,True
4055,3685.0,0,MOW,1.0,Kiwi.com,2022-02-09T04:21:04,0,AGP,2022-10-11,W9,True
4056,8077.0,0,MOW,1.0,Trip.com,2022-02-09T06:59:14,0,BTS,2022-10-16,W9,True
4057,6117.0,0,MOW,1.0,Kiwi.com,2022-02-08T12:14:32,0,STO,2022-10-04,W9,True
4058,6832.0,0,MOW,0.0,Uzbekistan airways,2022-02-04T10:20:12,0,KSQ,2022-10-03,HY,True
4059,35700.0,0,MOW,0.0,MEGO.travel,2022-02-07T18:55:18,0,VRA,2022-10-01,SU,True
4060,3699.0,0,MOW,0.0,Tinkoff,2022-02-08T08:27:40,0,OMS,2022-10-18,DP,True
4061,2949.0,0,MOW,0.0,OneTwoTrip,2022-02-07T14:55:17,0,NAL,2022-10-06,DP,True
4062,8570.0,0,MOW,1.0,KupiBilet.ru,2022-02-04T08:12:53,0,CSY,2022-10-20,N4,True
4063,4758.0,0,MOW,1.0,Kiwi.com,2022-02-08T09:28:14,0,NCE,2022-10-05,W9,True
4064,3599.0,0,MOW,0.0,OneTwoTrip,2022-02-08T19:57:25,0,SVX,2022-10-28,DP,True
4065,28961.0,0,MOW,2.0,Biletix,2022-02-09T07:59:07,0,DPS,2022-10-31,WY,True
4066,6424.0,0,MOW,1.0,Kiwi.com,2022-02-06T07:46:10,0,MUC,2022-10-19,W9,True
4067,4964.0,0,MOW,1.0,Kiwi.com,2022-02-09T04:30:55,0,BER,2022-10-19,W9,True
4068,6514.0,0,MOW,2.0,Kiwi.com,2022-02-05T17:54:07,0,MAN,2022-10-06,W9,True
4069,9703.0,0,MOW,1.0,Uzbekistan airways,2022-02-08T22:50:58,0,NCU,2022-10-03,HY,True
4070,26025.0,0,MOW,2.0,Kiwi.com,2022-02-08T18:57:01,0,SDQ,2022-10-01,2W,True
4071,39778.0,0,MOW,2.0,Mytrip.com,2022-02-06T22:52:59,0,JNU,2022-10-13,SU,True
4072,5330.0,0,MOW,2.0,Kiwi.com,2022-02-08T13:18:16,0,EDI,2022-10-13,W9,True
4073,36376.0,0,MOW,1.0,Mytrip.com,2022-02-02T20:01:27,0,SAO,2022-10-21,TP,True
4074,4110.0,0,MOW,0.0,MEGO.travel,2022-02-02T21:16:26,0,CEE,2022-10-09,D2,True
4075,39506.0,0,MOW,2.0,KupiBilet.ru,2022-02-09T10:49:22,0,ONT,2022-10-29,SU,True
4076,5849.0,0,MOW,1.0,Kiwi.com,2022-02-09T09:13:30,0,RHO,2022-10-11,W9,True
4077,67461.0,0,MOW,2.0,SuperKassa.ru,2022-02-08T07:04:02,0,ZQN,2022-10-27,EY,True
4078,7599.0,0,MOW,1.0,Kiwi.com,2022-02-04T06:14:34,0,JMK,2022-10-01,W9,True
4079,7273.0,0,MOW,0.0,City.Travel,2022-02-08T20:17:52,0,UUD,2022-10-13,5N,True
4080,15883.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T21:31:46,0,NSK,2022-10-02,S7,True
4081,21448.0,0,MOW,1.0,City.Travel,2022-02-08T12:21:36,0,HKT,2022-10-13,SQ,True
4082,7990.0,0,MOW,1.0,City.Travel,2022-02-04T08:50:24,0,MQF,2022-10-20,N4,True
4083,6472.0,0,MOW,2.0,Kiwi.com,2022-02-03T17:00:22,0,BRI,2022-10-14,W6,True
4084,3312.0,0,MOW,0.0,Utair,2022-02-03T09:49:34,0,MSQ,2022-10-03,UT,True
4085,24210.0,0,MOW,3.0,Aviakassa,2022-02-06T17:06:07,0,NHA,2022-10-02,TK,True
4086,1580.0,0,MOW,0.0,Azimuth,2022-02-05T12:13:13,0,PKV,2022-10-28,A4,True
4087,14049.0,0,MOW,1.0,SuperSaver,2022-02-06T15:17:58,0,TUN,2022-10-26,A3,True
4088,29285.0,0,MOW,2.0,Kiwi.com,2022-02-06T19:54:37,0,SWF,2022-10-05,OG,True
4089,4760.0,0,MOW,1.0,Kiwi.com,2022-02-08T11:15:22,0,VNO,2022-10-04,S7,True
4090,9539.0,0,MOW,2.0,Kiwi.com,2022-02-09T09:58:07,0,BUH,2022-10-28,W6,True
4091,34639.0,0,MOW,1.0,Tinkoff,2022-02-06T07:52:57,0,POP,2022-10-08,SU,True
4092,1949.0,0,MOW,0.0,OneTwoTrip,2022-02-09T00:24:17,0,LED,2022-10-18,DP,True
4093,24581.0,0,MOW,1.0,AirArabia,2022-02-05T12:10:48,0,BLR,2022-10-11,G9,True
4094,30543.0,0,MOW,3.0,OneTwoTrip,2022-02-08T15:53:20,0,JKT,2022-10-15,SV,True
4095,27772.0,0,MOW,1.0,KupiBilet.ru,2022-02-06T07:06:50,0,SLC,2022-10-03,SU,True
4096,4435.0,0,MOW,0.0,KupiBilet.ru,2022-02-09T06:58:47,0,VIE,2022-10-16,S7,True
4097,13418.0,0,MOW,2.0,Kiwi.com,2022-02-06T20:52:31,0,DJE,2022-10-04,W9,True
4098,27863.0,0,MOW,1.0,KupiBilet.ru,2022-02-06T23:16:37,0,ORL,2022-10-13,SU,True
4099,2940.0,0,MOW,0.0,Smartavia,2022-02-08T02:56:22,0,ARH,2022-10-07,5N,True
4100,6148.0,0,MOW,1.0,Kiwi.com,2022-02-08T12:26:48,0,OPO,2022-10-16,W9,True
4101,27535.0,0,MOW,1.0,City.Travel️,2022-02-05T15:11:36,0,NBO,2022-10-15,MS,True
4102,34870.0,0,MOW,1.0,Trip.com,2022-02-03T10:12:07,0,DVO,2022-10-20,SQ,True
4103,16517.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T06:01:19,0,SEL,2022-10-07,S7,True
4104,27592.0,0,MOW,1.0,KupiBilet.ru,2022-02-06T09:44:15,0,YHZ,2022-10-01,WS,True
4105,3049.0,0,MOW,0.0,OneTwoTrip,2022-02-05T13:12:07,0,ULY,2022-10-26,DP,True
4106,3554.0,0,MOW,0.0,City.Travel,2022-02-08T16:11:24,0,VOZ,2022-10-13,S7,True
4107,3915.0,0,MOW,0.0,OneTwoTrip,2022-02-06T20:36:25,0,LWN,2022-10-29,S7,True
4108,5030.0,0,MOW,0.0,MEGO.travel,2022-02-05T19:25:24,0,KVK,2022-10-01,D2,True
4109,19541.0,0,MOW,1.0,Mytrip.com,2022-02-03T11:02:52,0,CMB,2022-10-11,TK,True
4110,37148.0,0,MOW,2.0,Tickets.ru,2022-02-03T05:34:49,0,ACA,2022-10-10,SU,True
4111,10272.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T20:35:11,0,AGA,2022-10-23,W9,True
4112,6760.0,0,MOW,0.0,Uzbekistan airways,2022-02-06T19:40:57,0,UGC,2022-10-01,HY,True
4113,23945.0,0,MOW,2.0,Mytrip.com,2022-02-05T17:49:49,0,TKG,2022-10-01,TK,True
4114,8882.0,0,MOW,1.0,SuperKassa.ru,2022-02-02T18:40:19,0,NOZ,2022-10-28,N4,True
4115,8288.0,0,MOW,1.0,Kiwi.com,2022-02-07T05:49:59,0,BJV,2022-10-16,W9,True
4116,5066.0,0,MOW,1.0,Kiwi.com,2022-02-05T10:24:28,0,NTE,2022-10-04,W9,True
4117,31002.0,0,MOW,1.0,OneTwoTrip,2022-02-03T14:25:57,0,AUA,2022-10-16,SU,True
4118,2760.0,0,MOW,0.0,City.Travel,2022-02-02T11:55:20,0,MMK,2022-10-03,5N,True
4119,30573.0,0,MOW,2.0,Kiwi.com,2022-02-06T19:16:34,0,BUR,2022-10-12,SU,True
4120,22866.0,0,MOW,1.0,SuperSaver,2022-02-08T17:54:16,0,MIA,2022-10-25,TK,True
4121,4091.0,0,MOW,1.0,Kiwi.com,2022-02-09T09:41:23,0,MIL,2022-10-25,W9,True
4122,2549.0,0,MOW,0.0,OneTwoTrip,2022-02-09T00:49:40,0,NBC,2022-10-20,DP,True
4123,21983.0,0,MOW,1.0,City.Travel️,2022-02-07T16:29:41,0,ZNZ,2022-10-05,FZ,True
4124,12621.0,0,MOW,0.0,SuperSaver,2022-02-05T09:16:49,0,ALA,2022-10-10,KC,True
4125,7107.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T21:48:53,0,DLM,2022-10-08,W9,True
4126,21850.0,0,MOW,2.0,MEGO.travel,2022-02-07T19:13:48,0,KTM,2022-10-15,EY,True
4127,22458.0,0,MOW,1.0,TAP Portugal,2022-02-06T16:06:28,0,CKY,2022-10-14,TP,True
4128,2049.0,0,MOW,0.0,OneTwoTrip,2022-02-09T00:02:00,0,UFA,2022-10-14,DP,True
4129,5011.0,0,MOW,0.0,KupiBilet.ru,2022-02-07T23:51:06,0,IJK,2022-10-11,SU,True
4130,26062.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T07:47:49,0,SJO,2022-10-15,SU,True
4131,10880.0,0,MOW,1.0,Aviakassa,2022-02-08T12:59:29,0,UUS,2022-10-12,HZ,True
4132,42503.0,0,MOW,2.0,Kiwi.com,2022-02-06T22:53:01,0,BUE,2022-10-13,SU,True
4133,13740.0,0,MOW,1.0,SuperKassa.ru,2022-02-03T09:20:14,0,GNJ,2022-10-06,TK,True
4134,26791.0,0,MOW,3.0,KupiBilet.ru,2022-02-08T22:04:41,0,LIM,2022-10-01,AM,True
4135,18774.0,0,MOW,1.0,Mytrip.com,2022-02-08T19:40:30,0,BKK,2022-10-01,EY,True
4136,34175.0,0,MOW,1.0,City.Travel,2022-02-06T15:55:22,0,WDH,2022-10-31,LH,True
4137,30876.0,0,MOW,2.0,Kiwi.com,2022-02-02T11:34:37,0,GDL,2022-10-28,TK,True
4138,2785.0,0,MOW,0.0,Utair,2022-02-08T12:15:49,0,IGT,2022-10-10,UT,True
4139,5737.0,0,MOW,0.0,Вэртас,2022-02-08T11:37:08,0,UCT,2022-10-09,D2,True
4140,27855.0,0,MOW,2.0,City.Travel,2022-02-08T12:15:43,0,USM,2022-10-13,EY,True
4141,27615.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T20:09:32,0,LAS,2022-10-29,SU,True
4142,26564.0,0,MOW,2.0,Tickets.ru,2022-02-06T01:19:58,0,OSA,2022-10-01,TK,True
4143,10393.0,0,MOW,2.0,KupiBilet.ru,2022-02-05T17:20:06,0,SVG,2022-10-27,N4,True
4144,6984.0,0,MOW,1.0,Kiwi.com,2022-02-03T01:28:55,0,GOA,2022-10-25,W9,True
4145,5500.0,0,MOW,1.0,Utair,2022-02-08T17:33:26,0,NJC,2022-10-19,UT,True
4146,45841.0,0,MOW,3.0,Aviakassa,2022-02-05T01:27:49,0,CCS,2022-10-01,IB,True
4147,2025.0,0,MOW,0.0,SuperKassa.ru,2022-02-08T10:44:57,0,ROV,2022-10-20,N4,True
4148,5120.0,0,MOW,1.0,KupiBilet.ru,2022-02-09T03:49:39,0,BCN,2022-10-11,W9,True
4149,5080.0,0,MOW,0.0,Red Wings,2022-02-07T14:01:03,0,SKX,2022-10-03,WZ,True
4150,5330.0,0,MOW,2.0,Kiwi.com,2022-02-08T07:32:23,0,RIX,2022-10-02,N4,True
4151,4423.0,0,MOW,1.0,OZON,2022-02-08T19:47:25,0,HEL,2022-10-05,S7,True
4152,8777.0,0,MOW,1.0,Trip.com,2022-02-08T00:23:35,0,ODS,2022-10-01,W9,True
4153,2449.0,0,MOW,0.0,OneTwoTrip,2022-02-07T23:02:05,0,KZN,2022-10-04,DP,True
4154,3130.0,0,MOW,0.0,OneTwoTrip,2022-02-08T06:10:30,0,SGC,2022-10-03,DP,True
4155,27948.0,0,MOW,2.0,Tickets.ru,2022-02-06T18:07:54,0,FUK,2022-10-01,TK,True
4156,25507.0,0,MOW,1.0,Mytrip.com,2022-02-08T17:20:19,0,MRU,2022-10-17,LX,True
4157,14548.0,0,MOW,0.0,KupiBilet.ru,2022-02-07T11:26:35,0,NER,2022-10-12,S7,True
4158,35700.0,0,MOW,0.0,MEGO.travel,2022-02-08T10:38:34,0,HAV,2022-10-07,SU,True
4159,47234.0,0,MOW,2.0,Trip.com,2022-02-08T16:04:36,0,RRG,2022-10-01,MK,True
4160,36814.0,0,MOW,3.0,Aviakassa,2022-02-09T10:51:41,0,SYD,2022-10-17,JQ,True
4161,22685.0,0,MOW,0.0,Utair,2022-02-08T01:52:07,0,DYR,2022-10-02,UT,True
4162,19912.0,0,MOW,2.0,Kiwi.com,2022-02-08T18:02:07,0,YMQ,2022-10-24,TS,True
4163,43213.0,0,MOW,2.0,Tickets.ru,2022-02-03T10:29:06,0,MVD,2022-10-28,SU,True
4164,6534.0,0,MOW,1.0,Kiwi.com,2022-02-05T19:27:03,0,DBV,2022-10-04,W9,True
4165,9703.0,0,MOW,2.0,KupiBilet.ru,2022-02-02T21:03:14,0,DRS,2022-10-13,S7,True
4166,23878.0,0,MOW,2.0,KupiBilet.ru,2022-02-06T12:02:54,0,LXR,2022-10-01,A3,True
4167,12057.0,0,MOW,2.0,Kiwi.com,2022-02-06T20:26:30,0,TNG,2022-10-03,W6,True
4168,5133.0,0,MOW,0.0,Kiwi.com,2022-02-09T08:06:01,0,AUH,2022-10-28,5W,True
4169,45309.0,0,MOW,1.0,City.Travel,2022-02-02T18:29:43,0,TNR,2022-10-01,ET,True
4170,13134.0,0,MOW,1.0,KupiBilet.ru,2022-02-07T08:28:28,0,YKS,2022-10-18,U6,True
4171,4695.0,0,MOW,0.0,OneTwoTrip,2022-02-03T09:05:33,0,IKU,2022-10-14,S7,True
4172,8894.0,0,MOW,3.0,OneTwoTrip,2022-02-08T13:34:51,0,TBS,2022-10-19,W9,True
4173,4299.0,0,MOW,0.0,OneTwoTrip,2022-02-08T09:05:32,0,BAX,2022-10-18,DP,True
4174,5451.0,0,MOW,1.0,Kiwi.com,2022-02-08T12:17:37,0,CPH,2022-10-04,W9,True
4175,11721.0,0,MOW,1.0,Kiwi.com,2022-02-07T09:00:09,0,AJI,2022-10-10,PC,True
4176,21402.0,0,MOW,1.0,OneTwoTrip,2022-02-04T13:59:13,0,ADD,2022-10-13,TK,True
4177,28629.0,0,MOW,2.0,Mytrip.com,2022-02-09T05:48:45,0,UIO,2022-10-14,SU,True
4178,4878.0,0,MOW,2.0,Kissandfly,2022-02-04T18:11:41,0,PMI,2022-10-20,W9,True
4179,19258.0,0,MOW,1.0,SuperSaver,2022-02-08T22:16:56,0,SGN,2022-10-05,TK,True
4180,37254.0,0,MOW,4.0,KupiBilet.ru,2022-02-09T03:24:03,0,CUZ,2022-10-01,AM,True
4181,2749.0,0,MOW,0.0,OneTwoTrip,2022-02-09T01:53:29,0,AER,2022-10-03,DP,True
4182,23773.0,0,MOW,2.0,Kiwi.com,2022-02-06T10:04:26,0,YTO,2022-10-10,WS,True
4183,6215.0,0,MOW,1.0,Kiwi.com,2022-02-09T02:11:14,0,FNC,2022-10-13,W9,True
4184,10415.0,0,MOW,3.0,Tickets.ru,2022-02-02T20:23:23,0,HRG,2022-10-07,U2,True
4185,11270.0,0,MOW,1.0,MEGO.travel,2022-02-05T08:19:15,0,SJJ,2022-10-01,PC,True
4186,14809.0,0,MOW,1.0,SuperKassa.ru,2022-02-05T05:22:01,0,MJZ,2022-10-02,R3,True
4187,24200.0,0,MOW,2.0,Mytrip.com,2022-02-08T09:19:19,0,BOG,2022-10-19,SU,True
4188,9586.0,0,MOW,2.0,Kiwi.com,2022-02-06T19:27:58,0,WRO,2022-10-03,AY,True
4189,15433.0,0,MOW,1.0,S7 Airlines,2022-02-05T16:37:35,0,HTA,2022-10-20,S7,True
4190,2745.0,0,MOW,0.0,OneTwoTrip,2022-02-06T07:44:21,0,TJM,2022-10-01,UT,True
4191,2749.0,0,MOW,0.0,OneTwoTrip,2022-02-09T04:50:19,0,PEE,2022-10-23,DP,True
4192,4151.0,0,MOW,1.0,Kiwi.com,2022-02-07T19:31:55,0,MRS,2022-10-15,W9,True
4193,24860.0,0,MOW,1.0,Mytrip.com,2022-02-08T22:28:38,0,MNL,2022-10-30,WY,True
4194,3999.0,0,MOW,0.0,OneTwoTrip,2022-02-05T08:15:01,0,KRO,2022-10-14,DP,True
4195,51327.0,0,MOW,3.0,KupiBilet.ru,2022-02-04T13:05:03,0,SHA,2022-10-01,TK,True
4196,17313.0,0,MOW,3.0,Aviakassa,2022-02-09T10:58:24,0,GOI,2022-10-01,EY,True
4197,6760.0,0,MOW,0.0,Uzbekistan airways,2022-02-05T17:50:38,0,FEG,2022-10-04,HY,True
4198,9440.0,0,MOW,1.0,MEGO.travel,2022-02-09T06:09:28,0,SVQ,2022-10-04,KL,True
4199,4618.0,0,MOW,0.0,KupiBilet.ru,2022-02-05T17:59:46,0,KIV,2022-10-02,SU,True
4200,6958.0,0,MOW,1.0,Kiwi.com,2022-02-06T20:38:29,0,ZAG,2022-10-04,W9,True
4201,7047.0,0,MOW,0.0,KupiBilet.ru,2022-02-03T20:02:17,0,AZN,2022-10-19,HY,True
4202,9158.0,0,MOW,2.0,Kiwi.com,2022-02-08T19:31:51,0,ANK,2022-10-05,A4,True
4203,5008.0,0,MOW,1.0,KupiBilet.ru,2022-02-05T09:59:23,0,NAP,2022-10-06,W9,True
4204,3641.0,0,MOW,0.0,Clickavia,2022-02-09T05:38:47,0,BOJ,2022-10-07,FB,True
4205,37717.0,0,MOW,1.0,KupiBilet.ru,2022-02-04T07:32:55,0,HNL,2022-10-03,SU,True
4206,5114.0,0,MOW,1.0,Kiwi.com,2022-02-09T10:44:34,0,WAW,2022-10-25,W9,True
4207,4151.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T23:55:12,0,GDZ,2022-10-01,S7,True
4208,7045.0,0,MOW,0.0,OneTwoTrip,2022-02-06T06:40:26,0,PUY,2022-10-13,S7,True
4209,6092.0,0,MOW,1.0,Kiwi.com,2022-02-09T03:51:05,0,AMS,2022-10-25,W9,True
4210,6365.0,0,MOW,2.0,KupiBilet.ru,2022-02-02T14:31:30,0,TLV,2022-10-22,W9,True
4211,3365.0,0,MOW,0.0,KupiBilet.ru,2022-02-03T14:17:35,0,SIP,2022-10-25,N4,True
4212,59732.0,0,MOW,3.0,Tickets.ru,2022-02-02T19:26:28,0,CAY,2022-10-05,AF,True
4213,9357.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T11:03:14,0,RGK,2022-10-06,SU,True
4214,55320.0,0,MOW,2.0,MEGO.travel,2022-02-03T06:26:06,0,HRB,2022-10-30,EY,True
4215,4800.0,0,MOW,1.0,Kiwi.com,2022-02-08T19:54:57,0,ATH,2022-10-29,W9,True
4216,26095.0,0,MOW,1.0,KupiBilet.ru,2022-02-04T07:38:58,0,CHI,2022-10-28,SU,True
4217,28199.0,0,MOW,1.0,SuperKassa.ru,2022-02-05T17:41:31,0,FLL,2022-10-15,SU,True
4218,3699.0,0,MOW,0.0,OneTwoTrip,2022-02-09T08:29:57,0,OVB,2022-10-03,DP,True
4219,4724.0,0,MOW,0.0,KupiBilet.ru,2022-02-08T06:38:21,0,REN,2022-10-29,N4,True
4220,25339.0,0,MOW,2.0,Biletix,2022-02-09T05:23:35,0,CPT,2022-10-28,EY,True
4221,3480.0,0,MOW,0.0,OneTwoTrip,2022-02-05T11:22:41,0,ESL,2022-10-22,A4,True
4222,30843.0,0,MOW,2.0,KupiBilet.ru,2022-02-08T09:26:51,0,MEX,2022-10-03,SU,True
4223,67282.0,0,MOW,3.0,KupiBilet.ru,2022-02-02T22:34:26,0,USH,2022-10-29,UA,True
4224,48843.0,0,MOW,1.0,Aviakassa,2022-02-08T08:45:56,0,YAO,2022-10-04,AF,True
4225,6760.0,0,MOW,0.0,Uzbekistan airways,2022-02-06T12:33:46,0,TAS,2022-10-13,HY,True
4226,36597.0,0,MOW,4.0,KupiBilet.ru,2022-02-05T17:59:35,0,RIO,2022-10-26,AF,True
4227,7045.0,0,MOW,0.0,OneTwoTrip,2022-02-08T14:54:07,0,AYT,2022-10-17,S7,True
4228,25530.0,0,MOW,1.0,MEGO.travel,2022-02-05T17:38:11,0,ODO,2022-10-10,DP,True
4229,3299.0,0,MOW,0.0,OneTwoTrip,2022-02-09T00:40:21,0,VOG,2022-10-22,DP,True
4230,18768.0,0,MOW,1.0,Kiwi.com,2022-02-03T12:15:36,0,MED,2022-10-15,PC,True
4231,33974.0,0,MOW,2.0,City.Travel,2022-02-03T19:30:43,0,JRO,2022-10-08,KQ,True
4232,6366.0,0,MOW,1.0,Kiwi.com,2022-02-08T18:44:59,0,ZRH,2022-10-16,W9,True
4233,9896.0,0,MOW,2.0,Kiwi.com,2022-02-03T01:03:55,0,OMR,2022-10-01,W6,True
4234,27104.0,0,MOW,2.0,OneTwoTrip,2022-02-05T08:51:43,0,PNH,2022-10-01,TK,True
4235,4580.0,0,MOW,0.0,Red Wings,2022-02-09T06:34:01,0,KVX,2022-10-14,WZ,True
4236,12200.0,0,MOW,0.0,Utair,2022-02-09T07:49:41,0,DYU,2022-10-04,UT,True
4237,4000.0,0,MOW,1.0,Kiwi.com,2022-02-08T17:45:24,0,FAO,2022-10-25,W9,True
4238,11771.0,0,MOW,0.0,SuperKassa.ru,2022-02-08T14:58:33,0,KHV,2022-10-02,N4,True
4239,18552.0,0,MOW,1.0,SuperSaver,2022-02-07T16:24:42,0,HKG,2022-10-22,TK,True
4240,22277.0,0,MOW,2.0,Kiwi.com,2022-02-02T11:30:30,0,PQC,2022-10-11,TK,True
4241,4631.0,0,MOW,1.0,City.Travel,2022-02-08T15:26:03,0,EVN,2022-10-24,S7,True
4242,3735.0,0,MOW,0.0,OneTwoTrip,2022-02-07T16:13:17,0,NUX,2022-10-15,UT,True
4243,13854.0,0,MOW,1.0,Tinkoff,2022-02-07T13:53:05,0,PKC,2022-10-30,S7,True
4244,7021.0,0,MOW,0.0,SuperSaver,2022-02-09T10:35:13,0,TMJ,2022-10-05,HY,True
4245,47558.0,0,MOW,2.0,Kiwi.com,2022-02-05T21:59:38,0,TBP,2022-10-01,UX,True
4246,11162.0,0,MOW,1.0,OneTwoTrip,2022-02-05T18:00:53,0,ABA,2022-11-25,S7,True
4247,8928.0,0,MOW,1.0,SuperSaver,2022-02-02T18:44:49,0,CAI,2022-11-01,A3,True
4248,8126.0,0,MOW,1.0,Aviakassa,2022-02-05T18:50:55,0,PRG,2022-11-11,AY,True
4249,5034.0,0,MOW,1.0,Clickavia,2022-02-06T19:46:10,0,LCA,2022-11-03,A3,True
4250,9531.0,0,MOW,1.0,Aviakassa,2022-02-09T10:57:25,0,TLL,2022-11-08,AY,True
4251,22192.0,0,MOW,1.0,Mytrip.com,2022-02-08T18:17:08,0,BJS,2022-11-18,EY,True
4252,4057.0,0,MOW,0.0,KupiBilet.ru,2022-02-07T17:25:27,0,ASF,2022-11-02,S7,True
4253,9889.0,0,MOW,1.0,Kiwi.com,2022-02-08T13:44:04,0,DUB,2022-11-02,BA,True
4254,6788.0,0,MOW,1.0,Lucky2Go,2022-02-09T10:46:44,0,TIA,2022-11-03,A3,True
4255,63938.0,0,MOW,2.0,Biletix,2022-02-07T14:09:59,0,BRC,2022-11-18,KL,True
4256,43246.0,0,MOW,3.0,KupiBilet.ru,2022-02-07T12:49:36,0,SCL,2022-11-13,TK,True
4257,30640.0,0,MOW,3.0,MEGO.travel,2022-02-05T08:56:53,0,PUJ,2022-11-14,TK,True
4258,8371.0,0,MOW,1.0,Clickavia,2022-02-04T14:04:22,0,BEY,2022-11-14,A3,True
4259,10281.0,0,MOW,1.0,Kiwi.com,2022-02-04T01:53:51,0,LUX,2022-11-30,BA,True
4260,23180.0,0,MOW,2.0,MEGO.travel,2022-02-03T07:12:56,0,SIN,2022-11-26,WY,True
4261,12050.0,0,MOW,1.0,Mytrip.com,2022-02-08T18:45:59,0,DEL,2022-11-01,EY,True
4262,7138.0,0,MOW,1.0,Mytrip.com,2022-02-07T11:34:15,0,IEV,2022-11-12,LO,True
4263,3585.0,0,MOW,0.0,S7 Airlines,2022-02-07T16:27:50,0,RTW,2022-11-01,S7,True
4264,11314.0,0,MOW,2.0,Kiwi.com,2022-02-06T11:42:35,0,IZM,2022-11-07,S7,True
4265,4698.0,0,MOW,0.0,S7 Airlines,2022-02-09T09:41:01,0,CEK,2022-11-17,S7,True
4266,20050.0,0,MOW,1.0,KupiBilet.ru,2022-02-05T18:47:39,0,THR,2022-11-03,TK,True
4267,31785.0,0,MOW,2.0,OneTwoTrip,2022-02-06T13:39:07,0,SAN,2022-11-21,TK,True
4268,31505.0,0,MOW,2.0,Aviakassa,2022-02-04T13:13:43,0,TPE,2022-11-10,QR,True
4269,11375.0,0,MOW,2.0,Kiwi.com,2022-02-08T20:59:06,0,GLA,2022-11-14,BA,True
4270,19103.0,0,MOW,1.0,Mytrip.com,2022-02-08T21:58:11,0,MLE,2022-11-20,EY,True
4271,30809.0,0,MOW,2.0,Aviakassa,2022-02-07T06:18:01,0,PUS,2022-11-07,S7,True
4272,11190.0,0,MOW,2.0,Kiwi.com,2022-02-08T19:48:53,0,GZP,2022-11-10,S7,True
4273,34973.0,0,MOW,2.0,Kiwi.com,2022-02-05T19:51:21,0,YOW,2022-11-03,WS,True
4274,11012.0,0,MOW,1.0,Mytrip.com,2022-02-09T09:49:11,0,CAS,2022-11-11,TP,True
4275,7551.0,0,MOW,0.0,S7 Airlines,2022-02-07T16:34:23,0,KJA,2022-11-16,S7,True
4276,44008.0,0,MOW,3.0,KupiBilet.ru,2022-02-06T08:19:16,0,PPS,2022-11-17,EY,True
4277,8897.0,0,MOW,1.0,Aviakassa,2022-02-09T09:19:53,0,GVA,2022-11-11,AY,True
4278,8204.0,0,MOW,1.0,Aviakassa,2022-02-06T07:30:29,0,BGO,2022-11-01,AY,True
4279,11674.0,0,MOW,1.0,Mytrip.com,2022-02-08T06:49:32,0,LJU,2022-11-05,LX,True
4280,4578.0,0,MOW,0.0,TUI,2022-02-09T05:28:49,0,MRV,2022-11-28,S7,True
4281,76899.0,0,MOW,3.0,KupiBilet.ru,2022-02-06T10:34:23,0,WLG,2022-11-16,TK,True
4282,4049.0,0,MOW,0.0,S7 Airlines,2022-02-09T08:33:37,0,GOJ,2022-11-21,S7,True
4283,54153.0,0,MOW,2.0,Kiwi.com,2022-02-09T08:05:28,0,ENI,2022-11-23,EK,True
4284,9512.0,0,MOW,1.0,Mytrip.com,2022-02-06T04:49:11,0,LIS,2022-11-10,BT,True
4285,31083.0,0,MOW,2.0,Kiwi.com,2022-02-03T16:00:23,0,CEB,2022-11-23,TK,True
4286,11050.0,0,MOW,0.0,S7 Airlines,2022-02-09T08:14:15,0,LBD,2022-11-12,S7,True
4287,13592.0,0,MOW,1.0,S7 Airlines,2022-02-09T02:36:42,0,GDX,2022-11-20,S7,True
4288,23622.0,0,MOW,1.0,Biletix,2022-02-05T05:23:21,0,KUL,2022-11-11,EY,True
4289,10549.0,0,MOW,1.0,KLM,2022-02-05T16:09:24,0,BEG,2022-11-24,KL,True
4290,13416.0,0,MOW,1.0,KupiBilet.ru,2022-02-08T12:47:27,0,BUS,2022-11-20,TK,True
4291,24707.0,0,MOW,2.0,Kiwi.com,2022-02-08T10:44:02,0,DOH,2022-11-27,A3,True
4292,13297.0,0,MOW,1.0,MEGO.travel,2022-02-09T03:24:02,0,NMA,2022-11-23,S7,True
4293,11585.0,0,MOW,1.0,Mytrip.com,2022-02-04T10:01:16,0,SKP,2022-11-12,OS,True
4294,7820.0,0,MOW,1.0,OneTwoTrip,2022-02-09T08:16:50,0,KEJ,2022-11-25,S7,True
